timestamp,mid_price,inventory_before,inventory,cash,pnl,quote_bid,quote_ask,risk_reason,n_fills,net_fill_quantity,reservation_price,optimal_spread,inventory_risk_spread,execution_spread,half_spread,imbalance_skew,bid_price,ask_price,quote_spread,cash_before
2026-09-04 00:23:57.599673+00:00,81278.795,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81278.795,17.0719269276016,0.0009403141107371717,17.070986613490863,8.5359634638008,0.004677722041378729,81270.26,81287.34,17.080000000001746,
2026-09-04 00:23:58.597205+00:00,81283.995,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81283.995,17.07193291442631,0.0009463009354477994,17.070986613490863,8.535966457213155,0.004978244498488493,81275.46,81292.54000000001,17.080000000001746,
2026-09-04 00:23:59.602029+00:00,81283.995,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81283.995,17.07193291442631,0.0009463009354477994,17.070986613490863,8.535966457213155,0.002850003947969526,81275.46,81292.54000000001,17.080000000001746,
2026-09-04 00:24:00.603582+00:00,81288.905,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81288.905,17.07195328504037,0.0009666715495062101,17.070986613490863,8.535976642520184,0.004996514107915573,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:01.602906+00:00,81288.905,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81288.905,17.07195328504037,0.0009666715495062101,17.070986613490863,8.535976642520184,0.0049956783768720925,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:02.602024+00:00,81288.905,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81288.905,17.07195328504037,0.0009666715495062101,17.070986613490863,8.535976642520184,0.0038398066972149536,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:03.600103+00:00,81288.905,0.0,0.0,-0.015425600000014583,-0.015425600000014583,True,True,ok,0,0.0,81288.905,17.07195328504037,0.0009666715495062101,17.070986613490863,8.535976642520184,0.003622637057560496,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:04.615036+00:00,81288.905,0.0,-0.001,81.26576490999999,-0.023140090000012492,True,True,ok,1,-0.001,81288.905,17.07195328504037,0.0009666715495062101,17.070986613490863,8.535976642520184,0.004894514204352163,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:05.600846+00:00,81288.905,-0.001,-0.001,81.26576490999999,-0.023140090000012492,True,True,ok,0,0.0,81288.90593620791,17.071922821411057,0.0009362079201951935,17.070986613490863,8.535961410705529,0.004951535927830264,81280.37,81297.45,17.080000000001746,
2026-09-04 00:24:06.608063+00:00,81292.755,-0.001,-0.001,81.26576490999999,-0.0269900900000124,True,True,ok,0,0.0,81292.75594725854,17.071933872028463,0.0009472585376008709,17.070986613490863,8.535966936014232,0.003435273712966591,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:07.601888+00:00,81292.755,-0.001,-0.001,81.26576490999999,-0.0269900900000124,True,True,ok,0,0.0,81292.75594725854,17.071933872028463,0.0009472585376008709,17.070986613490863,8.535966936014232,-0.00498130421328824,81284.21,81301.29000000001,17.080000000001746,
2026-09-04 00:24:08.604225+00:00,81291.995,-0.001,-0.001,81.26576490999999,-0.02623009000001275,True,True,ok,0,0.0,81291.99594861899,17.071935232485163,0.000948618994300623,17.070986613490863,8.535967616242582,0.003140109096420929,81283.46,81300.54000000001,17.080000000001746,
2026-09-04 00:24:09.606175+00:00,81291.995,-0.001,-0.001,81.26576490999999,-0.02623009000001275,True,True,ok,0,0.0,81291.99594861899,17.071935232485163,0.000948618994300623,17.070986613490863,8.535967616242582,0.0031978920160327107,81283.46,81300.54000000001,17.080000000001746,
2026-09-04 00:24:10.609898+00:00,81291.995,-0.001,-0.001,81.26576490999999,-0.02623009000001275,True,True,ok,0,0.0,81291.99594861899,17.071935232485163,0.000948618994300623,17.070986613490863,8.535967616242582,0.0021480584691744298,81283.46,81300.54000000001,17.080000000001746,
2026-09-04 00:24:11.614952+00:00,81291.995,-0.001,-0.002,162.550044802,-0.033945197999997845,True,True,ok,1,-0.001,81291.99594861899,17.071935232485163,0.000948618994300623,17.070986613490863,8.535967616242582,0.0022899467730894685,81283.46,81300.54000000001,17.080000000001746,
2026-09-04 00:24:12.609622+00:00,81291.995,-0.002,-0.002,162.550044802,-0.033945197999997845,True,True,ok,0,0.0,81291.99687990014,17.071926563564617,0.0009399500737542795,17.070986613490863,8.535963281782308,0.0022950507700443268,81283.46,81300.54000000001,17.080000000001746,
2026-09-04 00:24:13.625091+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.75687942773,17.071926327356113,0.0009397138652510139,17.070986613490863,8.535963163678057,0.0049942689220188186,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:14.605068+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.75687942773,17.071926327356113,0.0009397138652510139,17.070986613490863,8.535963163678057,0.004994183356757276,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:15.612828+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.7568794059,17.071926316440678,0.0009397029498142313,17.070986613490863,8.535963158220339,0.00489189314248506,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:16.604390+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.7568794059,17.071926316440678,0.0009397029498142313,17.070986613490863,8.535963158220339,0.004887008341029286,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:17.610021+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.7568794059,17.071926316440678,0.0009397029498142313,17.070986613490863,8.535963158220339,0.0022507021203637123,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:18.613089+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.7568794059,17.071926316440678,0.0009397029498142313,17.070986613490863,8.535963158220339,0.004501695279031992,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:19.611447+00:00,81292.755,-0.002,-0.002,162.550044802,-0.035465197999997145,True,True,ok,0,0.0,81292.7568794059,17.071926316440678,0.0009397029498142313,17.070986613490863,8.535963158220339,0.004964445426594466,81284.22,81301.3,17.080000000001746,
2026-09-04 00:24:20.610930+00:00,81297.995,-0.002,-0.002,162.550044802,-0.0459451979999983,True,True,ok,0,0.0,81297.99692299859,17.071948112787116,0.0009614992962508104,17.070986613490863,8.535974056393558,0.00448954978492111,81289.46,81306.54000000001,17.080000000001746,
2026-09-04 00:24:21.614958+00:00,81297.995,-0.002,-0.002,162.550044802,-0.0459451979999983,True,True,ok,0,0.0,81297.99692299859,17.071948112787116,0.0009614992962508104,17.070986613490863,8.535974056393558,0.004492644424317405,81289.46,81306.54000000001,17.080000000001746,
2026-09-04 00:24:22.609964+00:00,81297.995,-0.002,-0.002,162.550044802,-0.0459451979999983,True,True,ok,0,0.0,81297.99692299859,17.071948112787116,0.0009614992962508104,17.070986613490863,8.535974056393558,0.004492457679589279,81289.46,81306.54000000001,17.080000000001746,
2026-09-04 00:24:23.619950+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63708421544,17.07202872120975,0.0010421077188875905,17.070986613490863,8.536014360604876,0.003549064975231886,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:24.617082+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63708421544,17.07202872120975,0.0010421077188875905,17.070986613490863,8.536014360604876,0.003103039402049035,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:25.611073+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63708421544,17.07202872120975,0.0010421077188875905,17.070986613490863,8.536014360604876,0.0030824401328573003,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:26.612082+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63708421544,17.07202872120975,0.0010421077188875905,17.070986613490863,8.536014360604876,0.0029967118171043694,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:27.608758+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63708421544,17.07202872120975,0.0010421077188875905,17.070986613490863,8.536014360604876,0.0029999630351085216,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:28.612613+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63680875968,17.071890993326114,0.0009043798352507663,17.070986613490863,8.535945496663057,0.0029995142249390483,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:29.619531+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63680875968,17.071890993326114,0.0009043798352507663,17.070986613490863,8.535945496663057,0.0031105234957067296,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:30.730960+00:00,81307.63500000001,-0.002,-0.002,162.550044802,-0.06522519800000737,True,True,ok,0,0.0,81307.63680948324,17.071891355109916,0.0009047416190520178,17.070986613490863,8.535945677554958,0.004490307735977694,81299.1,81316.18000000001,17.080000000001746,
2026-09-04 00:24:31.613241+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,0.0008705756772542372,81295.41,81312.49,17.080000000001746,
2026-09-04 00:24:32.614096+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,-0.001089660552679561,81295.40000000001,81312.49,17.089999999996508,
2026-09-04 00:24:33.620969+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,0.0017322193452855572,81295.41,81312.49,17.080000000001746,
2026-09-04 00:24:34.618055+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,0.0014630826917709783,81295.41,81312.49,17.080000000001746,
2026-09-04 00:24:35.619824+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,0.0017229583027074113,81295.41,81312.49,17.080000000001746,
2026-09-04 00:24:36.618865+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.94685274466,17.071912985814304,0.000926372323439721,17.070986613490863,8.535956492907152,0.0017230936500709504,81295.41,81312.49,17.080000000001746,
2026-09-04 00:24:37.617796+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.9468533807,17.071913303831412,0.0009266903405488986,17.070986613490863,8.535956651915706,-0.0009103423508349806,81295.40000000001,81312.49,17.089999999996508,
2026-09-04 00:24:38.619500+00:00,81303.945,-0.002,-0.002,162.550044802,-0.057845198000023856,True,True,ok,0,0.0,81303.9468533807,17.071913303831412,0.0009266903405488986,17.070986613490863,8.535956651915706,-0.0014387804549187422,81295.40000000001,81312.49,17.089999999996508,
