timestamp,side,price,quantity,signed_quantity,fee,p_fill,distance_ticks,mid_price,inventory_before_bucket,inventory_after_bucket,cash_before_bucket,cash_after_bucket,is_terminal_unwind
2026-09-04 03:07:31.828048+00:00,buy,80978.06,0.001,0.001,0.016195612,0.02474695031884067,857.5000000011642,80986.63500000001,0.007,0.008,-566.9855311239999,-647.9797867359998,False
2026-09-04 03:07:56.841713+00:00,buy,80991.42,0.001,0.001,0.016198284,0.02474695031888243,857.499999999709,80999.995,0.008,0.009000000000000001,-647.9797867359998,-728.9874050199999,False
2026-09-04 03:08:09.852715+00:00,sell,81008.53,0.001,-0.001,0.016201706,0.024862006494310484,853.5000000003492,80999.995,0.009000000000000001,0.008,-728.9874050199999,-647.9950767259999,False
2026-09-04 03:08:19.869346+00:00,sell,80993.82,0.001,-0.001,0.016198764000000004,0.024862006494310484,853.5000000003492,80985.285,0.008,0.007,-647.9950767259999,-567.0174554899999,False
2026-09-04 03:08:24.859703+00:00,sell,80979.84,0.001,-0.001,0.016195968,0.024862006494310484,853.5000000003492,80971.305,0.007,0.006,-567.0174554899999,-486.05381145799987,False
2026-09-04 03:08:36.864582+00:00,sell,80966.66,0.001,-0.001,0.016193332,0.024862006494310484,853.5000000003492,80958.125,0.006,0.005,-486.05381145799987,-405.1033447899999,False
2026-09-04 03:08:46.875362+00:00,buy,80934.76,0.001,0.001,0.016186952,0.02480441169512786,855.5000000007567,80943.315,0.005,0.006,-405.1033447899999,-486.05429174199986,False
2026-09-04 03:08:48.876091+00:00,buy,80934.76,0.001,0.001,0.016186952,0.02480441169512786,855.5000000007567,80943.315,0.006,0.007,-486.05429174199986,-567.0052386939999,False
2026-09-04 03:09:05.878374+00:00,sell,80951.85,0.001,-0.001,0.016190370000000003,0.024862006494310484,853.5000000003492,80943.315,0.007,0.006,-567.0052386939999,-486.06957906399987,False
2026-09-04 03:10:11.916880+00:00,sell,80976.29000000001,0.001,-0.001,0.016195258000000004,0.02489085402425174,852.5000000008731,80967.765,0.006,0.005,-486.06957906399987,-405.10948432199984,False
2026-09-04 03:10:25.923116+00:00,buy,80948.7,0.001,0.001,0.01618974,0.02483319239753239,854.4999999998254,80957.245,0.005,0.006,-405.10948432199984,-486.07437406199983,False
2026-09-04 03:10:27.919323+00:00,buy,80948.7,0.001,0.001,0.01618974,0.02483319239753239,854.4999999998254,80957.245,0.006,0.007,-486.07437406199983,-567.0392638019998,False
2026-09-04 03:10:33.933991+00:00,sell,80965.78,0.001,-0.001,0.016193156,0.024862006494310484,853.5000000003492,80957.245,0.007,0.006,-567.0392638019998,-486.0896769579998,False
