timestamp,symbol,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,mid_price,spread,request_latency_ms
2026-09-03T22:43:50.722875+00:00,BTCUSDT,81187.67,3.65819,81187.68,1.2498,81187.67499999999,0.00999999999476131,227.1946000000753
2026-09-03T22:43:51.729238+00:00,BTCUSDT,81187.67,3.66599,81187.68,0.65241,81187.67499999999,0.00999999999476131,233.0891999999949
2026-09-03T22:43:52.722257+00:00,BTCUSDT,81187.67,3.67851,81187.68,0.65234,81187.67499999999,0.00999999999476131,225.8507000001373
2026-09-03T22:43:53.729068+00:00,BTCUSDT,81193.4,8.97209,81193.41,0.18423,81193.405,0.010000000009313226,232.34740000020793
2026-09-03T22:43:54.726177+00:00,BTCUSDT,81196.42,8.85337,81196.43,0.01224,81196.42499999999,0.00999999999476131,229.3926999998348
2026-09-03T22:43:55.723354+00:00,BTCUSDT,81197.65,8.41947,81197.66,0.18325,81197.655,0.010000000009313226,226.32100000009814
2026-09-03T22:43:56.723661+00:00,BTCUSDT,81197.65,8.38233,81197.66,0.41476,81197.655,0.010000000009313226,226.02640000013707
2026-09-03T22:43:57.730566+00:00,BTCUSDT,81197.65,8.38431,81197.66,0.4185,81197.655,0.010000000009313226,232.60900000013862
2026-09-03T22:43:58.730331+00:00,BTCUSDT,81197.65,8.38269,81197.66,0.58337,81197.655,0.010000000009313226,232.22119999991264
2026-09-03T22:43:59.726041+00:00,BTCUSDT,81197.65,8.00556,81197.66,0.62717,81197.655,0.010000000009313226,227.457799999911
2026-09-03T22:44:00.728707+00:00,BTCUSDT,81197.65,8.0171,81197.66,0.42299,81197.655,0.010000000009313226,230.02419999988888
2026-09-03T22:44:01.723730+00:00,BTCUSDT,81197.65,8.0288,81197.66,0.45635,81197.655,0.010000000009313226,224.93789999998626
2026-09-03T22:44:02.730530+00:00,BTCUSDT,81197.65,2.89885,81197.66,1.26617,81197.655,0.010000000009313226,231.26490000004196
2026-09-03T22:44:03.729054+00:00,BTCUSDT,81197.65,2.89745,81197.66,1.29162,81197.655,0.010000000009313226,229.4444999999996
2026-09-03T22:44:04.728547+00:00,BTCUSDT,81188.9,0.18703,81188.91,3.94184,81188.905,0.010000000009313226,228.3821999999418
2026-09-03T22:44:05.725352+00:00,BTCUSDT,81187.0,1.12322,81187.01,8.57019,81187.005,0.00999999999476131,225.06880000014462
2026-09-03T22:44:06.730599+00:00,BTCUSDT,81187.0,0.925,81187.01,8.72602,81187.005,0.00999999999476131,229.92999999996755
2026-09-03T22:44:07.727849+00:00,BTCUSDT,81180.0,0.02819,81180.01,8.33738,81180.005,0.00999999999476131,226.9871000000876
2026-09-03T22:44:08.727643+00:00,BTCUSDT,81174.0,0.02634,81174.01,3.9669,81174.005,0.00999999999476131,226.40449999994416
2026-09-03T22:44:09.728025+00:00,BTCUSDT,81170.53,0.44964,81170.54,5.05956,81170.535,0.00999999999476131,226.14999999996144
2026-09-03T22:44:10.732998+00:00,BTCUSDT,81168.0,0.05126,81168.01,3.9418,81168.005,0.00999999999476131,230.23339999986092
2026-09-03T22:44:11.735169+00:00,BTCUSDT,81166.14,0.53563,81166.15,3.20082,81166.14499999999,0.00999999999476131,232.00359999987086
2026-09-03T22:44:12.735387+00:00,BTCUSDT,81173.98,7.6544,81173.99,1.20142,81173.985,0.010000000009313226,231.688800000029
2026-09-03T22:44:13.732508+00:00,BTCUSDT,81173.98,2.13882,81173.99,1.20514,81173.985,0.010000000009313226,228.4698999999364
2026-09-03T22:44:14.730999+00:00,BTCUSDT,81173.98,2.50753,81173.99,1.20063,81173.985,0.010000000009313226,226.75260000005437
2026-09-03T22:44:15.730308+00:00,BTCUSDT,81173.98,2.51186,81173.99,0.92497,81173.985,0.010000000009313226,225.95369999999093
2026-09-03T22:44:16.733005+00:00,BTCUSDT,81173.98,2.4668,81173.99,1.09008,81173.985,0.010000000009313226,228.15620000005765
2026-09-03T22:44:17.729536+00:00,BTCUSDT,81173.98,1.99332,81173.99,1.19787,81173.985,0.010000000009313226,224.33679999994638
2026-09-03T22:44:18.735190+00:00,BTCUSDT,81182.1,8.31755,81182.11,0.19325,81182.10500000001,0.00999999999476131,229.74980000003598
2026-09-03T22:44:19.734357+00:00,BTCUSDT,81184.62,2.9519,81184.63,0.47524,81184.625,0.010000000009313226,228.5282999998799
2026-09-03T22:44:20.735308+00:00,BTCUSDT,81184.62,3.08742,81184.63,0.70693,81184.625,0.010000000009313226,228.9813999998387
2026-09-03T22:44:21.736200+00:00,BTCUSDT,81184.62,2.46101,81184.63,0.3959,81184.625,0.010000000009313226,229.45350000009057
2026-09-03T22:44:22.737687+00:00,BTCUSDT,81184.62,2.45469,81184.63,0.56113,81184.625,0.010000000009313226,230.74700000006487
2026-09-03T22:44:23.738984+00:00,BTCUSDT,81184.62,2.4544,81184.63,0.55114,81184.625,0.010000000009313226,231.56759999983478
2026-09-03T22:44:24.736905+00:00,BTCUSDT,81184.62,1.33691,81184.63,2.01624,81184.625,0.010000000009313226,229.42680000005566
2026-09-03T22:44:25.732624+00:00,BTCUSDT,81196.04,7.61027,81196.05,0.3229,81196.045,0.010000000009313226,224.87660000001597
2026-09-03T22:44:26.740270+00:00,BTCUSDT,81196.04,7.60567,81196.05,0.54558,81196.045,0.010000000009313226,232.18190000011418
2026-09-03T22:44:27.736655+00:00,BTCUSDT,81196.04,3.01266,81196.05,0.3196,81196.045,0.010000000009313226,228.3354999999574
2026-09-03T22:44:28.738547+00:00,BTCUSDT,81196.04,3.00663,81196.05,0.3207,81196.045,0.010000000009313226,229.71800000004805
2026-09-03T22:44:29.737262+00:00,BTCUSDT,81196.04,6.73841,81196.05,0.37026,81196.045,0.010000000009313226,228.199800000084
2026-09-03T22:44:30.738459+00:00,BTCUSDT,81196.04,6.75058,81196.05,0.53399,81196.045,0.010000000009313226,229.10610000008091
2026-09-03T22:44:31.738673+00:00,BTCUSDT,81196.04,6.75143,81196.05,0.14956,81196.045,0.010000000009313226,229.0155999999115
2026-09-03T22:44:32.742259+00:00,BTCUSDT,81196.04,6.75138,81196.05,0.00287,81196.045,0.010000000009313226,232.08950000002915
2026-09-03T22:44:33.734840+00:00,BTCUSDT,81196.04,6.75263,81196.05,0.13179,81196.045,0.010000000009313226,224.27830000015092
2026-09-03T22:44:34.739094+00:00,BTCUSDT,81196.04,0.67044,81196.05,1.4513,81196.045,0.010000000009313226,228.46929999991517
2026-09-03T22:44:35.737127+00:00,BTCUSDT,81196.04,0.5455,81196.05,1.4642,81196.045,0.010000000009313226,226.38290000008965
2026-09-03T22:44:36.744096+00:00,BTCUSDT,81196.04,0.66267,81196.05,1.6038,81196.045,0.010000000009313226,232.8327000000172
2026-09-03T22:44:37.754925+00:00,BTCUSDT,81196.04,0.65521,81196.05,1.60298,81196.045,0.010000000009313226,235.54620000004434
2026-09-03T22:44:38.750896+00:00,BTCUSDT,81196.04,1.73601,81196.05,1.45032,81196.045,0.010000000009313226,231.44120000006296
2026-09-03T22:44:39.751178+00:00,BTCUSDT,81196.04,2.37994,81196.05,1.34845,81196.045,0.010000000009313226,231.51950000010402
2026-09-03T22:44:40.751340+00:00,BTCUSDT,81196.04,6.8465,81196.05,0.98042,81196.045,0.010000000009313226,231.28499999984342
2026-09-03T22:44:41.754476+00:00,BTCUSDT,81196.04,6.84896,81196.05,0.96651,81196.045,0.010000000009313226,234.1969000001427
2026-09-03T22:44:42.746985+00:00,BTCUSDT,81196.04,6.86489,81196.05,0.97868,81196.045,0.010000000009313226,226.5073000000939
2026-09-03T22:44:43.749657+00:00,BTCUSDT,81195.16,0.48936,81195.17,9.22525,81195.16500000001,0.00999999999476131,228.94380000002457
2026-09-03T22:44:44.752069+00:00,BTCUSDT,81195.16,0.50155,81195.17,8.9186,81195.16500000001,0.00999999999476131,231.01919999999154
2026-09-03T22:44:45.751639+00:00,BTCUSDT,81195.16,0.79022,81195.17,3.80971,81195.16500000001,0.00999999999476131,230.18710000019382
2026-09-03T22:44:46.755169+00:00,BTCUSDT,81195.16,0.64835,81195.17,3.80685,81195.16500000001,0.00999999999476131,233.44279999992068
2026-09-03T22:44:47.748874+00:00,BTCUSDT,81195.16,0.64807,81195.17,3.80694,81195.16500000001,0.00999999999476131,226.60780000001068
2026-09-03T22:44:48.751493+00:00,BTCUSDT,81195.16,0.64814,81195.17,3.95469,81195.16500000001,0.00999999999476131,228.72700000016266
2026-09-03T22:44:49.754130+00:00,BTCUSDT,81193.44,0.02296,81193.45,8.25409,81193.445,0.00999999999476131,230.79299999994873
2026-09-03T22:44:50.750059+00:00,BTCUSDT,81193.44,0.2038,81193.45,3.74368,81193.445,0.00999999999476131,226.18469999997615
2026-09-03T22:44:51.749789+00:00,BTCUSDT,81193.44,0.20386,81193.45,8.16922,81193.445,0.00999999999476131,225.4049999999097
2026-09-03T22:44:52.790757+00:00,BTCUSDT,81193.44,0.4923,81193.45,3.72938,81193.445,0.00999999999476131,265.91510000002927
2026-09-03T22:44:53.751675+00:00,BTCUSDT,81193.44,0.51553,81193.45,3.1654,81193.445,0.00999999999476131,226.73099999997248
2026-09-03T22:44:54.753506+00:00,BTCUSDT,81193.44,0.50413,81193.45,3.1777,81193.445,0.00999999999476131,228.14119999998184
2026-09-03T22:44:55.759852+00:00,BTCUSDT,81188.92,0.3254,81188.93,2.05025,81188.92499999999,0.00999999999476131,234.03159999998024
2026-09-03T22:44:56.754953+00:00,BTCUSDT,81191.24,7.50182,81191.25,0.17225,81191.245,0.00999999999476131,228.9555999998356
2026-09-03T22:44:57.751608+00:00,BTCUSDT,81194.93,4.02295,81194.94,0.6125,81194.935,0.010000000009313226,225.12979999987692
2026-09-03T22:44:58.757743+00:00,BTCUSDT,81194.93,4.02295,81194.94,0.61366,81194.935,0.010000000009313226,231.0608999998749
2026-09-03T22:44:59.754692+00:00,BTCUSDT,81194.93,4.1714,81194.94,0.61373,81194.935,0.010000000009313226,227.61570000011488
2026-09-03T22:45:00.755419+00:00,BTCUSDT,81194.93,4.15473,81194.94,0.61373,81194.935,0.010000000009313226,227.83609999987675
2026-09-03T22:45:01.769572+00:00,BTCUSDT,81194.93,8.62358,81194.94,0.39616,81194.935,0.010000000009313226,241.68399999985013
2026-09-03T22:45:02.761965+00:00,BTCUSDT,81197.39,3.77002,81197.4,0.48536,81197.39499999999,0.00999999999476131,233.53129999986777
2026-09-03T22:45:03.756641+00:00,BTCUSDT,81197.39,1.57819,81197.4,1.72061,81197.39499999999,0.00999999999476131,227.9751999999462
2026-09-03T22:45:04.758125+00:00,BTCUSDT,81197.39,6.81145,81197.4,0.58433,81197.39499999999,0.00999999999476131,229.02040000008128
2026-09-03T22:45:05.758166+00:00,BTCUSDT,81197.39,6.81499,81197.4,0.22445,81197.39499999999,0.00999999999476131,228.79489999991165
2026-09-03T22:45:06.761438+00:00,BTCUSDT,81197.65,8.27128,81197.66,0.19297,81197.655,0.010000000009313226,231.77919999989172
2026-09-03T22:45:07.755466+00:00,BTCUSDT,81211.99,6.69939,81212.0,0.03535,81211.995,0.00999999999476131,225.47589999999218
2026-09-03T22:45:08.759290+00:00,BTCUSDT,81211.99,7.16754,81212.0,0.03523,81211.995,0.00999999999476131,229.10160000014912
2026-09-03T22:45:09.762025+00:00,BTCUSDT,81211.99,7.16742,81212.0,0.03436,81211.995,0.00999999999476131,231.2827999999172
2026-09-03T22:45:10.759952+00:00,BTCUSDT,81211.99,7.16742,81212.0,0.17965,81211.995,0.00999999999476131,229.04139999991457
2026-09-03T22:45:11.763869+00:00,BTCUSDT,81211.99,7.1597,81212.0,0.03539,81211.995,0.00999999999476131,232.6633000000129
2026-09-03T22:45:12.758094+00:00,BTCUSDT,81213.72,8.38424,81213.73,0.00407,81213.725,0.00999999999476131,226.66960000015024
2026-09-03T22:45:13.760680+00:00,BTCUSDT,81213.72,8.40602,81213.73,0.00348,81213.725,0.00999999999476131,229.02090000002318
2026-09-03T22:45:14.759039+00:00,BTCUSDT,81213.72,8.4031,81213.73,0.00514,81213.725,0.00999999999476131,226.97070000003805
2026-09-03T22:45:15.766897+00:00,BTCUSDT,81216.99,7.04261,81217.0,0.00339,81216.995,0.00999999999476131,234.24199999999473
2026-09-03T22:45:16.759680+00:00,BTCUSDT,81216.99,6.85545,81217.0,0.18392,81216.995,0.00999999999476131,226.5734000000066
2026-09-03T22:45:17.766368+00:00,BTCUSDT,81216.99,6.85204,81217.0,0.18443,81216.995,0.00999999999476131,232.97739999998157
2026-09-03T22:45:18.764234+00:00,BTCUSDT,81219.99,3.10333,81220.0,1.12096,81219.995,0.00999999999476131,230.49470000000838
2026-09-03T22:45:19.763756+00:00,BTCUSDT,81219.99,2.95742,81220.0,1.12106,81219.995,0.00999999999476131,229.81949999984863
2026-09-03T22:45:20.767712+00:00,BTCUSDT,81219.99,7.39041,81220.0,1.11518,81219.995,0.00999999999476131,233.636800000113
2026-09-03T22:45:21.761629+00:00,BTCUSDT,81219.99,7.45948,81220.0,0.33761,81219.995,0.00999999999476131,227.17729999999392
2026-09-03T22:45:22.759607+00:00,BTCUSDT,81219.99,7.45799,81220.0,0.33761,81219.995,0.00999999999476131,224.92659999988973
2026-09-03T22:45:23.766543+00:00,BTCUSDT,81219.99,7.44401,81220.0,0.50305,81219.995,0.00999999999476131,231.7057999998724
2026-09-03T22:45:24.763344+00:00,BTCUSDT,81219.99,2.95001,81220.0,1.27096,81219.995,0.00999999999476131,228.0271999998149
2026-09-03T22:45:25.765125+00:00,BTCUSDT,81219.99,2.95084,81220.0,0.7543,81219.995,0.00999999999476131,229.6641999998883
2026-09-03T22:45:26.764121+00:00,BTCUSDT,81219.99,2.96525,81220.0,0.75173,81219.995,0.00999999999476131,228.19729999991978
2026-09-03T22:45:27.762116+00:00,BTCUSDT,81219.99,2.78412,81220.0,1.72575,81219.995,0.00999999999476131,225.69159999989097
2026-09-03T22:45:28.762817+00:00,BTCUSDT,81219.99,2.0452,81220.0,1.71831,81219.995,0.00999999999476131,226.21939999999086
2026-09-03T22:45:29.762124+00:00,BTCUSDT,81219.99,2.32652,81220.0,1.73645,81219.995,0.00999999999476131,225.01770000008037
2026-09-03T22:45:30.770979+00:00,BTCUSDT,81219.99,2.5252,81220.0,1.09465,81219.995,0.00999999999476131,233.36719999997513
2026-09-03T22:45:31.765542+00:00,BTCUSDT,81219.99,2.5258,81220.0,1.09485,81219.995,0.00999999999476131,227.35719999991488
2026-09-03T22:45:32.831773+00:00,BTCUSDT,81219.99,2.5258,81220.0,1.09485,81219.995,0.00999999999476131,293.1776999998874
2026-09-03T22:45:33.764489+00:00,BTCUSDT,81219.99,2.5258,81220.0,1.09492,81219.995,0.00999999999476131,225.75549999987743
2026-09-03T22:45:34.767675+00:00,BTCUSDT,81219.99,2.49122,81220.0,0.50562,81219.995,0.00999999999476131,228.55189999995673
2026-09-03T22:45:35.764171+00:00,BTCUSDT,81219.99,2.33571,81220.0,0.50562,81219.995,0.00999999999476131,224.9128999999357
2026-09-03T22:45:36.771613+00:00,BTCUSDT,81219.99,2.50018,81220.0,0.50562,81219.995,0.00999999999476131,232.20420000006925
2026-09-03T22:45:37.771412+00:00,BTCUSDT,81225.73,8.65033,81225.74,0.18365,81225.735,0.010000000009313226,231.8084999999428
2026-09-03T22:45:38.767734+00:00,BTCUSDT,81225.73,8.77496,81225.74,0.00378,81225.735,0.010000000009313226,227.55929999993896
2026-09-03T22:45:39.769077+00:00,BTCUSDT,81225.73,8.76024,81225.74,0.18403,81225.735,0.010000000009313226,228.80660000009811
2026-09-03T22:45:40.768673+00:00,BTCUSDT,81225.73,8.79024,81225.74,0.1841,81225.735,0.010000000009313226,228.04420000011305
2026-09-03T22:45:41.769195+00:00,BTCUSDT,81234.01,9.04315,81234.02,0.1752,81234.015,0.010000000009313226,228.25809999994817
