timestamp,mid_price,inventory,cash,pnl,quote_bid,quote_ask,risk_reason,n_fills,reservation_price,optimal_spread,half_spread,bid_price,ask_price,quote_spread
2026-04-28 23:44:16.452701+00:00,76300.715,-0.003,228.9130408467,0.010895846700009315,True,True,ok,0,76300.715,8.785541497148357,4.392770748574178,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:17.729590+00:00,76300.715,-0.002,152.6159678836,0.014537883600013402,True,True,ok,1,76300.715,8.785541497148357,4.392770748574178,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:19.040743+00:00,76300.715,-0.002,152.6159678836,0.014537883600013402,True,True,ok,0,76300.715,8.785541497148357,4.392770748574178,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:20.340461+00:00,76300.715,-0.002,152.6159678836,0.014537883600013402,True,True,ok,0,76300.715,8.785541497148357,4.392770748574178,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:21.614155+00:00,76300.715,-0.001,76.3188949205,0.018179920500003277,True,True,ok,1,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:22.899996+00:00,76300.715,-0.001,76.3188949205,0.018179920500003277,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:24.202799+00:00,76300.715,-0.001,76.3188949205,0.018179920500003277,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:25.490652+00:00,76300.715,-0.001,76.3188949205,0.018179920500003277,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:26.792914+00:00,76300.715,-0.001,76.3188949205,0.018179920500003277,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:28.079635+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,1,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:29.349437+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:30.642512+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:31.923033+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:33.206412+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:34.498875+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:35.789511+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:37.075027+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:38.340706+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:39.607595+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:40.904258+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:42.177357+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:43.452805+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:44.717384+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:46.002240+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:47.272447+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:48.572394+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:49.842479+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:51.140231+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:52.403513+00:00,76300.715,0.0,0.02182195739999461,0.02182195739999461,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:53.701427+00:00,76300.715,0.001,-76.27526100580002,0.02545399419997807,True,True,ok,1,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:54.980889+00:00,76300.715,0.001,-76.27526100580002,0.02545399419997807,True,True,ok,0,76300.715,8.78554149710404,4.39277074855202,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:56.252171+00:00,76300.715,0.001,-76.27526100580002,0.02545399419997807,True,True,ok,0,76300.715,8.785541497091762,4.392770748545881,76296.32,76305.11,8.789999999993597
2026-04-28 23:44:57.518699+00:00,76300.715,0.001,-76.27526100580002,0.02545399419997807,True,True,ok,0,76300.715,8.785541497091762,4.392770748545881,76296.31,76305.11,8.80000000000291
2026-04-28 23:44:58.788981+00:00,76300.715,0.001,-76.27526100580002,0.02545399419997807,True,True,ok,0,76300.715,8.785541497091762,4.392770748545881,76296.31,76305.11,8.80000000000291
2026-04-28 23:45:00.064159+00:00,76300.715,0.0,0.02908594309998044,0.02908594309998044,True,True,ok,1,76300.715,8.785541497091762,4.392770748545881,76296.31,76305.11,8.80000000000291
2026-04-28 23:45:01.336120+00:00,76306.745,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76306.745,8.7855414970981,4.39277074854905,76302.36,76311.15000000001,8.790000000008149
2026-04-28 23:45:02.605903+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:03.888149+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:05.171650+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:06.455897+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:07.722776+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:09.075365+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:10.371400+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.75,76318.55,8.80000000000291
2026-04-28 23:45:11.661577+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.76,76318.55,8.790000000008149
2026-04-28 23:45:12.934901+00:00,76314.14499999999,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76314.14499999999,8.785541497107463,4.3927707485537315,76309.76,76318.55,8.790000000008149
2026-04-28 23:45:14.221541+00:00,76321.765,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.37,76326.17,8.80000000000291
2026-04-28 23:45:15.488417+00:00,76321.765,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.37,76326.17,8.80000000000291
2026-04-28 23:45:16.768808+00:00,76321.765,0.0,0.02908594309998044,0.02908594309998044,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.37,76326.17,8.80000000000291
2026-04-28 23:45:18.054207+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,1,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:19.354239+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:20.629058+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:21.905274+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:23.182990+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:24.505107+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:25.786334+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:27.069547+00:00,76321.765,0.001,-76.28905723070001,0.03270776929998931,True,False,ask_blocked,0,76321.765,8.785541497117194,4.392770748558597,76317.38,76326.17,8.789999999993597
2026-04-28 23:45:28.353093+00:00,76323.57500000001,0.001,-76.28905723070001,0.034517769300009604,True,False,ask_blocked,0,76323.57500000001,8.785541497117652,4.392770748558826,76319.19,76327.98,8.789999999993597
2026-04-28 23:45:29.632668+00:00,76326.995,0.001,-76.28905723070001,0.03793776929998671,True,False,ask_blocked,0,76326.995,8.785541497119441,4.3927707485597205,76322.61,76331.40000000001,8.790000000008149
2026-04-28 23:45:30.903467+00:00,76326.995,0.001,-76.28905723070001,0.03793776929998671,True,False,ask_blocked,0,76326.995,8.785541497119441,4.3927707485597205,76322.61,76331.40000000001,8.790000000008149
2026-04-28 23:45:32.239084+00:00,76327.67499999999,0.001,-76.28905723070001,0.03861776929997518,True,False,ask_blocked,0,76327.67499999999,8.78554149711947,4.392770748559735,76323.29000000001,76332.08,8.789999999993597
2026-04-28 23:45:33.538622+00:00,76328.985,0.001,-76.28905723070001,0.03992776929999309,True,False,ask_blocked,0,76328.985,8.785541497119661,4.392770748559831,76324.59,76333.39,8.80000000000291
2026-04-28 23:45:34.827724+00:00,76328.985,0.001,-76.28905723070001,0.03992776929999309,True,False,ask_blocked,0,76328.985,8.785541497119661,4.392770748559831,76324.59,76333.39,8.80000000000291
2026-04-28 23:45:36.153958+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,1,76328.985,8.785541497119661,4.392770748559831,76324.59,76333.39,8.80000000000291
2026-04-28 23:45:37.444255+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.785541497119661,4.392770748559831,76324.59,76333.39,8.80000000000291
2026-04-28 23:45:38.721002+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.59,76333.39,8.80000000000291
2026-04-28 23:45:40.055293+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:41.338152+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:42.614926+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:43.882608+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:45.172700+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:46.455753+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:47.757598+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:49.058145+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:50.352782+00:00,76328.985,0.002,-152.6144104766,0.04355952340000613,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:51.621039+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,1,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:52.902573+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:54.170299+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:55.472563+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:56.742421+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:58.019747+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:45:59.318224+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:46:00.586773+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:46:01.873053+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:46:03.168031+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:46:04.446374+00:00,76328.985,0.003,-228.9397737226,0.0471812774,True,False,ask_blocked,0,76328.985,8.78554149711584,4.39277074855792,76324.6,76333.39,8.789999999993597
2026-04-28 23:46:05.755194+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.22,76341.02,8.80000000000291
2026-04-28 23:46:07.051676+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.22,76341.02,8.80000000000291
2026-04-28 23:46:08.325957+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.22,76341.02,8.80000000000291
2026-04-28 23:46:09.635839+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:10.935780+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:12.223441+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:13.497577+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:14.801887+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:16.086089+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:17.361885+00:00,76336.61499999999,0.003,-228.9397737226,0.07007127739998964,True,False,ask_blocked,0,76336.61499999999,8.785541497125084,4.392770748562542,76332.23,76341.02,8.790000000008149
2026-04-28 23:46:18.637857+00:00,76345.005,0.003,-228.9397737226,0.09524127740002086,True,False,ask_blocked,0,76345.005,8.785541497136117,4.392770748568059,76340.62,76349.41,8.790000000008149
2026-04-28 23:46:19.919992+00:00,76345.005,0.003,-228.9397737226,0.09524127740002086,True,False,ask_blocked,0,76345.005,8.785541497136117,4.392770748568059,76340.62,76349.41,8.790000000008149
2026-04-28 23:46:21.216283+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:22.496284+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.09,76350.89,8.80000000000291
2026-04-28 23:46:23.774975+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:25.053777+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:26.347332+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:27.635976+00:00,76346.485,0.003,-228.9397737226,0.0996812774000091,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:28.932203+00:00,76346.485,0.004,-305.28263714359997,0.10330285640003467,True,False,ask_blocked,1,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:30.332209+00:00,76346.485,0.004,-305.28263714359997,0.10330285640003467,True,False,ask_blocked,0,76346.485,8.785541497136267,4.392770748568133,76342.1,76350.89,8.789999999993597
2026-04-28 23:46:31.714846+00:00,76346.485,0.004,-305.28263714359997,0.10330285640003467,True,True,ok,0,76346.485,8.785541497136267,4.392770748568133,76342.09,76350.88,8.790000000008149
2026-04-28 23:46:32.993479+00:00,76346.485,0.004,-305.28263714359997,0.10330285640003467,True,True,ok,0,76346.485,8.785541497136267,4.392770748568133,76342.09,76350.88,8.790000000008149
