timestamp,side,price,quantity,signed_quantity,fee,p_fill,mid_price,inventory_after,cash_after,is_terminal_unwind
2026-04-28 23:43:44.308547+00:00,sell,76305.11,0.001,-0.001,0.0,0.07865728525846412,76300.715,-0.001,76.30511,False
2026-04-28 23:43:50.728099+00:00,sell,76305.11,0.001,-0.001,0.0,0.07865728525846412,76300.715,-0.002,152.61022,False
2026-04-28 23:44:06.076279+00:00,sell,76305.11,0.001,-0.001,0.0,0.07865728525846412,76300.715,-0.003,228.91532999999998,False
2026-04-28 23:44:17.729590+00:00,buy,76296.31,0.001,0.001,0.0,0.07851481218867412,76300.715,-0.002,152.61901999999998,False
2026-04-28 23:44:21.614155+00:00,buy,76296.31,0.001,0.001,0.0,0.07851481218867412,76300.715,-0.001,76.32270999999997,False
2026-04-28 23:44:28.079635+00:00,buy,76296.31,0.001,0.001,0.0,0.07851481218867412,76300.715,0.0,0.026399999999966894,False
2026-04-28 23:44:53.701427+00:00,buy,76296.32,0.001,0.001,0.0,0.07865728525867163,76300.715,0.001,-76.26992000000004,False
2026-04-28 23:45:00.064159+00:00,sell,76305.11,0.001,-0.001,0.0,0.07865728525846412,76300.715,0.0,0.03518999999995742,False
2026-04-28 23:45:18.054207+00:00,buy,76317.38,0.001,0.001,0.0,0.07880001686026067,76321.765,0.001,-76.28219000000004,False
2026-04-28 23:45:36.153958+00:00,buy,76324.59,0.001,0.001,0.0,0.07865728525846412,76328.985,0.002,-152.60678000000004,False
2026-04-28 23:45:51.621039+00:00,buy,76324.6,0.001,0.001,0.0,0.07880001686026067,76328.985,0.003,-228.93138000000005,False
2026-04-28 23:46:28.932203+00:00,buy,76342.1,0.001,0.001,0.0,0.07880001686026067,76346.485,0.004,-305.27348000000006,False
2026-04-28 23:46:50.932757+00:00,buy,76340.75,0.001,0.001,0.0,0.07851481218867412,76345.155,0.005,-381.6142300000001,False
2026-04-28 23:46:58.616821+00:00,sell,76349.55,0.001,-0.001,0.0,0.07865728525846412,76345.155,0.004,-305.26468000000006,False
2026-04-28 23:47:23.129044+00:00,sell,76345.64,0.001,-0.001,0.0,0.07880001686026067,76341.255,0.003,-228.91904000000005,False
2026-04-28 23:47:37.264465+00:00,sell,76345.64,0.001,-0.001,0.0,0.07880001686026067,76341.255,0.002,-152.57340000000005,False
2026-04-28 23:47:38.551991+00:00,sell,76345.64,0.001,-0.001,0.0,0.07880001686026067,76341.255,0.001,-76.22776000000005,False
